t,type,source,target,importance_xi,cluster
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,33,40,,
112,EDGE,0,1,,
112,EDGE,1,37,,
112,EDGE,37,41,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,28,36,,
112,EDGE,36,42,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,34,43,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,34,44,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,45,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,46,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,30,,
112,EDGE,30,47,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,23,48,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,49,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,46,,
112,EDGE,46,50,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,33,51,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,34,43,,
112,EDGE,43,52,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,53,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,16,,
112,EDGE,16,54,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,49,,
112,EDGE,49,55,,
112,EDGE,10,5,,
112,EDGE,5,56,,
112,EDGE,10,5,,
112,EDGE,5,35,,
112,EDGE,35,57,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,11,,
112,EDGE,11,25,,
112,EDGE,25,58,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,59,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,13,,
112,EDGE,13,60,,
112,EDGE,0,1,,
112,EDGE,1,37,,
112,EDGE,37,61,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,62,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,11,,
112,EDGE,11,25,,
112,EDGE,25,63,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,34,43,,
112,EDGE,43,64,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,30,,
112,EDGE,30,47,,
112,EDGE,47,65,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,66,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,67,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,45,,
112,EDGE,45,68,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,34,43,,
112,EDGE,43,69,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,5,,
112,EDGE,5,12,,
112,EDGE,12,24,,
112,EDGE,24,70,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,30,,
112,EDGE,30,47,,
112,EDGE,47,71,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,6,,
112,EDGE,6,17,,
112,EDGE,17,72,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,26,,
112,EDGE,26,29,,
112,EDGE,29,73,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,28,74,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,22,,
112,EDGE,22,75,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,6,,
112,EDGE,6,76,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,23,48,,
112,EDGE,48,77,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,30,,
112,EDGE,30,78,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,28,36,,
112,EDGE,36,42,,
112,EDGE,42,79,,
112,EDGE,10,5,,
112,EDGE,5,56,,
112,EDGE,56,80,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,81,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,26,,
112,EDGE,26,82,,
112,EDGE,0,1,,
112,EDGE,1,37,,
112,EDGE,37,83,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,33,40,,
112,EDGE,40,84,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,38,,
112,EDGE,38,85,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,26,,
112,EDGE,26,29,,
112,EDGE,29,73,,
112,EDGE,73,86,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,14,,
112,EDGE,14,87,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,33,51,,
112,EDGE,51,88,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,89,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,13,,
112,EDGE,13,60,,
112,EDGE,60,90,,
112,EDGE,10,5,,
112,EDGE,5,91,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,33,40,,
112,EDGE,40,84,,
112,EDGE,84,92,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,93,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,94,,
112,EDGE,10,5,,
112,EDGE,5,56,,
112,EDGE,56,80,,
112,EDGE,80,95,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,23,39,,
112,EDGE,39,96,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,14,,
112,EDGE,14,97,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,23,48,,
112,EDGE,48,98,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,38,,
112,EDGE,38,85,,
112,EDGE,85,99,,
112,EDGE,17,41,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,14,,
112,EDGE,14,100,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,22,,
112,EDGE,22,75,,
112,EDGE,75,101,,
112,EDGE,0,1,,
112,EDGE,1,37,,
112,EDGE,37,61,,
112,EDGE,61,102,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,28,36,,
112,EDGE,36,42,,
112,EDGE,42,79,,
112,EDGE,79,103,,
112,EDGE,0,1,,
112,EDGE,1,104,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,89,,
112,EDGE,89,105,,
113,NODE,0,,17094.8051,0
113,NODE,1,,17094.8051,0
113,NODE,2,,15960.1019,0
113,NODE,3,,14882.5861,0
113,NODE,4,,1099.6382,0
113,NODE,5,,527.0533,0
113,NODE,6,,702.066,0
113,NODE,7,,13844.5205,0
113,NODE,8,,284.4127,0
113,NODE,9,,13267.3361,0
113,NODE,10,,2680.5801,0
113,NODE,11,,690.3387,0
113,NODE,12,,369.6484,0
113,NODE,13,,348.8583,0
113,NODE,14,,1889.0707,0
113,NODE,15,,1339.0583,0
113,NODE,16,,949.946,0
113,NODE,17,,652.6934,0
113,NODE,18,,826.2609,0
113,NODE,19,,433.8644,0
113,NODE,20,,815.894,0
113,NODE,21,,626.2823,0
113,NODE,22,,902.2978,0
113,NODE,23,,11394.6425,0
113,NODE,24,,369.6484,0
113,NODE,25,,690.3387,0
113,NODE,26,,1154.4216,0
113,NODE,27,,591.7927,0
113,NODE,28,,2269.8484,0
113,NODE,29,,1065.4875,0
113,NODE,30,,775.8404,0
113,NODE,31,,537.1199,0
113,NODE,32,,510.4028,0
113,NODE,33,,433.8644,0
113,NODE,34,,464.7853,0
113,NODE,35,,104.8538,0
113,NODE,36,,2124.0352,0
113,NODE,37,,431.236,0
113,NODE,38,,1906.8987,0
113,NODE,39,,2747.0464,0
113,NODE,40,,381.2969,0
113,NODE,41,,347.8922,0
113,NODE,42,,2124.0352,0
113,NODE,43,,442.1475,0
113,NODE,44,,380.4297,0
113,NODE,45,,356.8521,0
113,NODE,46,,1346.7146,0
113,NODE,47,,707.2577,0
113,NODE,48,,35602.793,0
113,NODE,49,,384.947,0
113,NODE,50,,1346.7146,0
113,NODE,51,,364.5082,0
113,NODE,52,,399.0402,0
113,NODE,53,,796.6545,0
113,NODE,54,,949.946,0
113,NODE,55,,384.947,0
113,NODE,56,,108.6509,0
113,NODE,57,,104.8538,0
113,NODE,58,,616.5329,0
113,NODE,59,,493.0646,0
113,NODE,60,,348.8583,0
113,NODE,61,,316.1927,0
113,NODE,62,,1213.9571,0
113,NODE,63,,616.5329,0
113,NODE,64,,399.0402,0
113,NODE,65,,644.4233,0
113,NODE,66,,346.0709,0
113,NODE,67,,314.0548,0
113,NODE,68,,356.8521,0
113,NODE,69,,399.0402,0
113,NODE,70,,369.6484,0
113,NODE,71,,644.4233,0
113,NODE,72,,618.3087,0
113,NODE,73,,1065.4875,0
113,NODE,74,,1879.7916,0
113,NODE,75,,902.2978,0
113,NODE,76,,556.0243,0
113,NODE,77,,10744.5525,0
113,NODE,78,,590.6441,0
113,NODE,79,,2124.0352,0
113,NODE,80,,108.6509,0
113,NODE,81,,296.8138,0
113,NODE,82,,919.0681,0
113,NODE,83,,306.3197,0
113,NODE,84,,374.6943,0
113,NODE,85,,1838.1312,0
113,NODE,86,,1024.0963,0
113,NODE,87,,1684.4196,0
113,NODE,88,,343.2247,0
113,NODE,89,,1065.4722,0
113,NODE,90,,318.6881,0
113,NODE,91,,84.1399,0
113,NODE,92,,331.5933,0
113,NODE,93,,1278.1904,0
113,NODE,94,,407.9504,0
113,NODE,95,,95.5009,0
113,NODE,96,,1842.907,0
113,NODE,97,,1096.0323,0
113,NODE,98,,3846.2666,0
113,NODE,99,,1044.1672,0
113,NODE,100,,825.4439,0
113,NODE,101,,420.2196,0
113,NODE,102,,138.9228,0
113,NODE,103,,666.5656,0
113,NODE,104,,63.1864,0
113,NODE,105,,201.3044,0
113,NODE,106,,38.6494,0
113,EDGE,0,1,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,5,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,6,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,8,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,11,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,5,,
113,EDGE,5,12,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,13,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,14,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,16,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,6,,
113,EDGE,6,17,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,22,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,5,,
113,EDGE,5,12,,
113,EDGE,12,24,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,11,,
113,EDGE,11,25,,
113,EDGE,10,5,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,26,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,28,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,26,,
113,EDGE,26,29,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,30,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,10,5,,
113,EDGE,5,35,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,28,,
113,EDGE,28,36,,
113,EDGE,0,1,,
113,EDGE,1,37,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,38,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,23,39,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,33,40,,
113,EDGE,0,1,,
113,EDGE,1,37,,
113,EDGE,37,41,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,28,,
113,EDGE,28,36,,
113,EDGE,36,42,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,34,43,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,34,44,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,45,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,46,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,30,,
113,EDGE,30,47,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,23,48,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,49,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,46,,
113,EDGE,46,50,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,33,51,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,34,43,,
113,EDGE,43,52,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,53,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,16,,
113,EDGE,16,54,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,49,,
113,EDGE,49,55,,
113,EDGE,10,5,,
113,EDGE,5,56,,
113,EDGE,10,5,,
113,EDGE,5,35,,
113,EDGE,35,57,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,11,,
113,EDGE,11,25,,
113,EDGE,25,58,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,59,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,13,,
113,EDGE,13,60,,
113,EDGE,0,1,,
113,EDGE,1,37,,
113,EDGE,37,61,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,62,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,11,,
113,EDGE,11,25,,
113,EDGE,25,63,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,34,43,,
113,EDGE,43,64,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,30,,
113,EDGE,30,47,,
113,EDGE,47,65,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,66,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,67,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,45,,
113,EDGE,45,68,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,21,,
113,EDGE,21,27,,
113,EDGE,27,31,,
113,EDGE,31,32,,
113,EDGE,32,34,,
113,EDGE,34,43,,
113,EDGE,43,69,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,5,,
113,EDGE,5,12,,
113,EDGE,12,24,,
113,EDGE,24,70,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,30,,
113,EDGE,30,47,,
113,EDGE,47,71,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,6,,
113,EDGE,6,17,,
113,EDGE,17,72,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,26,,
113,EDGE,26,29,,
113,EDGE,29,73,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,28,,
113,EDGE,28,74,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,22,,
113,EDGE,22,75,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,6,,
113,EDGE,6,76,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,23,48,,
113,EDGE,48,77,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,30,,
113,EDGE,30,78,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,28,,
113,EDGE,28,36,,
113,EDGE,36,42,,
113,EDGE,42,79,,
113,EDGE,10,5,,
113,EDGE,5,56,,
113,EDGE,56,80,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,81,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,26,,
113,EDGE,26,82,,
113,EDGE,0,1,,
113,EDGE,1,37,,
113,EDGE,37,83,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,33,40,,
113,EDGE,40,84,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,38,,
113,EDGE,38,85,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,15,,
113,EDGE,15,26,,
113,EDGE,26,29,,
113,EDGE,29,73,,
113,EDGE,73,86,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,14,,
113,EDGE,14,87,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,33,51,,
113,EDGE,51,88,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,89,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,13,,
113,EDGE,13,60,,
113,EDGE,60,90,,
113,EDGE,10,5,,
113,EDGE,5,91,,
113,EDGE,0,1,,
113,EDGE,1,4,,
113,EDGE,4,18,,
113,EDGE,18,19,,
113,EDGE,19,33,,
113,EDGE,33,40,,
113,EDGE,40,84,,
113,EDGE,84,92,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,93,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,20,,
113,EDGE,20,94,,
113,EDGE,10,5,,
113,EDGE,5,56,,
113,EDGE,56,80,,
113,EDGE,80,95,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,23,39,,
113,EDGE,39,96,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,14,,
113,EDGE,14,97,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,23,,
113,EDGE,23,48,,
113,EDGE,48,98,,
113,EDGE,0,1,,
113,EDGE,1,2,,
113,EDGE,2,3,,
113,EDGE,3,7,,
113,EDGE,7,9,,
113,EDGE,9,10,,
113,EDGE,10,38,,
