t,type,op,id,kind,source,target,layer,weight,label
1847,EDGE,add,"nx:0,0:23,19",,"px:0,0:23,19","px:0,0:24,19",next-x,1,
1848,EDGE,add,"ny:0,0:24,18",,"px:0,0:24,18","px:0,0:24,19",next-y,1,
1849,NODE,add,"px:0,0:25,19",pixel,,,,0.05359477124183006,"12,12,17"
1850,EDGE,add,"nx:0,0:24,19",,"px:0,0:24,19","px:0,0:25,19",next-x,1,
1851,EDGE,add,"ny:0,0:25,18",,"px:0,0:25,18","px:0,0:25,19",next-y,1,
1852,NODE,add,"px:0,0:26,19",pixel,,,,0.05359477124183006,"12,12,17"
1853,EDGE,add,"nx:0,0:25,19",,"px:0,0:25,19","px:0,0:26,19",next-x,1,
1854,EDGE,add,"ny:0,0:26,18",,"px:0,0:26,18","px:0,0:26,19",next-y,1,
1855,NODE,add,"px:0,0:27,19",pixel,,,,0.05359477124183006,"12,12,17"
1856,EDGE,add,"nx:0,0:26,19",,"px:0,0:26,19","px:0,0:27,19",next-x,1,
1857,EDGE,add,"ny:0,0:27,18",,"px:0,0:27,18","px:0,0:27,19",next-y,1,
1858,NODE,add,"px:0,0:28,19",pixel,,,,0.05359477124183006,"12,12,17"
1859,EDGE,add,"nx:0,0:27,19",,"px:0,0:27,19","px:0,0:28,19",next-x,1,
1860,EDGE,add,"ny:0,0:28,18",,"px:0,0:28,18","px:0,0:28,19",next-y,1,
1861,NODE,add,"px:0,0:29,19",pixel,,,,0.05359477124183006,"12,12,17"
1862,EDGE,add,"nx:0,0:28,19",,"px:0,0:28,19","px:0,0:29,19",next-x,1,
1863,EDGE,add,"ny:0,0:29,18",,"px:0,0:29,18","px:0,0:29,19",next-y,1,
1864,NODE,add,"px:0,0:30,19",pixel,,,,0.05359477124183006,"12,12,17"
1865,EDGE,add,"nx:0,0:29,19",,"px:0,0:29,19","px:0,0:30,19",next-x,1,
1866,EDGE,add,"ny:0,0:30,18",,"px:0,0:30,18","px:0,0:30,19",next-y,1,
1867,NODE,add,"px:0,0:31,19",pixel,,,,0.05359477124183006,"12,12,17"
1868,EDGE,add,"nx:0,0:30,19",,"px:0,0:30,19","px:0,0:31,19",next-x,1,
1869,EDGE,add,"ny:0,0:31,18",,"px:0,0:31,18","px:0,0:31,19",next-y,1,
1870,NODE,add,"px:0,0:0,20",pixel,,,,0.05359477124183006,"12,12,17"
1871,EDGE,add,"ny:0,0:0,19",,"px:0,0:0,19","px:0,0:0,20",next-y,1,
1872,NODE,add,"px:0,0:1,20",pixel,,,,0.05359477124183006,"12,12,17"
1873,EDGE,add,"nx:0,0:0,20",,"px:0,0:0,20","px:0,0:1,20",next-x,1,
1874,EDGE,add,"ny:0,0:1,19",,"px:0,0:1,19","px:0,0:1,20",next-y,1,
1875,NODE,add,"px:0,0:2,20",pixel,,,,0.05359477124183006,"12,12,17"
1876,EDGE,add,"nx:0,0:1,20",,"px:0,0:1,20","px:0,0:2,20",next-x,1,
1877,EDGE,add,"ny:0,0:2,19",,"px:0,0:2,19","px:0,0:2,20",next-y,1,
1878,NODE,add,"px:0,0:3,20",pixel,,,,0.05359477124183006,"12,12,17"
1879,EDGE,add,"nx:0,0:2,20",,"px:0,0:2,20","px:0,0:3,20",next-x,1,
1880,EDGE,add,"ny:0,0:3,19",,"px:0,0:3,19","px:0,0:3,20",next-y,1,
1881,NODE,add,"px:0,0:4,20",pixel,,,,0.05359477124183006,"12,12,17"
1882,EDGE,add,"nx:0,0:3,20",,"px:0,0:3,20","px:0,0:4,20",next-x,1,
1883,EDGE,add,"ny:0,0:4,19",,"px:0,0:4,19","px:0,0:4,20",next-y,1,
1884,NODE,add,"px:0,0:5,20",pixel,,,,0.05359477124183006,"12,12,17"
1885,EDGE,add,"nx:0,0:4,20",,"px:0,0:4,20","px:0,0:5,20",next-x,1,
1886,EDGE,add,"ny:0,0:5,19",,"px:0,0:5,19","px:0,0:5,20",next-y,1,
1887,NODE,add,"px:0,0:6,20",pixel,,,,0.05359477124183006,"12,12,17"
1888,EDGE,add,"nx:0,0:5,20",,"px:0,0:5,20","px:0,0:6,20",next-x,1,
1889,EDGE,add,"ny:0,0:6,19",,"px:0,0:6,19","px:0,0:6,20",next-y,1,
1890,NODE,add,"px:0,0:7,20",pixel,,,,0.05359477124183006,"12,12,17"
1891,EDGE,add,"nx:0,0:6,20",,"px:0,0:6,20","px:0,0:7,20",next-x,1,
1892,EDGE,add,"ny:0,0:7,19",,"px:0,0:7,19","px:0,0:7,20",next-y,1,
1893,NODE,add,"px:0,0:8,20",pixel,,,,0.05359477124183006,"12,12,17"
1894,EDGE,add,"nx:0,0:7,20",,"px:0,0:7,20","px:0,0:8,20",next-x,1,
1895,EDGE,add,"ny:0,0:8,19",,"px:0,0:8,19","px:0,0:8,20",next-y,1,
1896,NODE,add,"px:0,0:9,20",pixel,,,,0.06928104575163399,"13,19,21"
1897,EDGE,add,"nx:0,0:8,20",,"px:0,0:8,20","px:0,0:9,20",next-x,1,
1898,EDGE,add,"ny:0,0:9,19",,"px:0,0:9,19","px:0,0:9,20",next-y,1,
1899,NODE,add,"px:0,0:10,20",pixel,,,,0.5686274509803921,"23,243,169"
1900,EDGE,add,"nx:0,0:9,20",,"px:0,0:9,20","px:0,0:10,20",next-x,1,
1901,EDGE,add,"ny:0,0:10,19",,"px:0,0:10,19","px:0,0:10,20",next-y,1,
1902,NODE,add,"px:0,0:11,20",pixel,,,,0.4143790849673203,"19,175,123"
1903,EDGE,add,"nx:0,0:10,20",,"px:0,0:10,20","px:0,0:11,20",next-x,1,
1904,EDGE,add,"ny:0,0:11,19",,"px:0,0:11,19","px:0,0:11,20",next-y,1,
1905,NODE,add,"px:0,0:12,20",pixel,,,,0.4143790849673203,"19,175,123"
1906,EDGE,add,"nx:0,0:11,20",,"px:0,0:11,20","px:0,0:12,20",next-x,1,
1907,EDGE,add,"ny:0,0:12,19",,"px:0,0:12,19","px:0,0:12,20",next-y,1,
1908,NODE,add,"px:0,0:13,20",pixel,,,,0.5686274509803921,"23,243,169"
1909,EDGE,add,"nx:0,0:12,20",,"px:0,0:12,20","px:0,0:13,20",next-x,1,
1910,EDGE,add,"ny:0,0:13,19",,"px:0,0:13,19","px:0,0:13,20",next-y,1,
1911,NODE,add,"px:0,0:14,20",pixel,,,,0.06928104575163399,"13,19,21"
1912,EDGE,add,"nx:0,0:13,20",,"px:0,0:13,20","px:0,0:14,20",next-x,1,
1913,EDGE,add,"ny:0,0:14,19",,"px:0,0:14,19","px:0,0:14,20",next-y,1,
1914,NODE,add,"px:0,0:15,20",pixel,,,,0.06928104575163399,"13,19,21"
1915,EDGE,add,"nx:0,0:14,20",,"px:0,0:14,20","px:0,0:15,20",next-x,1,
1916,EDGE,add,"ny:0,0:15,19",,"px:0,0:15,19","px:0,0:15,20",next-y,1,
1917,NODE,add,"px:0,0:16,20",pixel,,,,0.4143790849673203,"19,175,123"
1918,EDGE,add,"nx:0,0:15,20",,"px:0,0:15,20","px:0,0:16,20",next-x,1,
1919,EDGE,add,"ny:0,0:16,19",,"px:0,0:16,19","px:0,0:16,20",next-y,1,
1920,NODE,add,"px:0,0:17,20",pixel,,,,0.4143790849673203,"19,175,123"
1921,EDGE,add,"nx:0,0:16,20",,"px:0,0:16,20","px:0,0:17,20",next-x,1,
1922,EDGE,add,"ny:0,0:17,19",,"px:0,0:17,19","px:0,0:17,20",next-y,1,
1923,NODE,add,"px:0,0:18,20",pixel,,,,0.4143790849673203,"19,175,123"
1924,EDGE,add,"nx:0,0:17,20",,"px:0,0:17,20","px:0,0:18,20",next-x,1,
1925,EDGE,add,"ny:0,0:18,19",,"px:0,0:18,19","px:0,0:18,20",next-y,1,
1926,NODE,add,"px:0,0:19,20",pixel,,,,0.4143790849673203,"19,175,123"
1927,EDGE,add,"nx:0,0:18,20",,"px:0,0:18,20","px:0,0:19,20",next-x,1,
1928,EDGE,add,"ny:0,0:19,19",,"px:0,0:19,19","px:0,0:19,20",next-y,1,
1929,NODE,add,"px:0,0:20,20",pixel,,,,0.4143790849673203,"19,175,123"
1930,EDGE,add,"nx:0,0:19,20",,"px:0,0:19,20","px:0,0:20,20",next-x,1,
1931,EDGE,add,"ny:0,0:20,19",,"px:0,0:20,19","px:0,0:20,20",next-y,1,
1932,NODE,add,"px:0,0:21,20",pixel,,,,0.4143790849673203,"19,175,123"
1933,EDGE,add,"nx:0,0:20,20",,"px:0,0:20,20","px:0,0:21,20",next-x,1,
1934,EDGE,add,"ny:0,0:21,19",,"px:0,0:21,19","px:0,0:21,20",next-y,1,
1935,NODE,add,"px:0,0:22,20",pixel,,,,0.06928104575163399,"13,19,21"
1936,EDGE,add,"nx:0,0:21,20",,"px:0,0:21,20","px:0,0:22,20",next-x,1,
1937,EDGE,add,"ny:0,0:22,19",,"px:0,0:22,19","px:0,0:22,20",next-y,1,
1938,NODE,add,"px:0,0:23,20",pixel,,,,0.12156862745098039,"14,42,37"
1939,EDGE,add,"nx:0,0:22,20",,"px:0,0:22,20","px:0,0:23,20",next-x,1,
1940,EDGE,add,"ny:0,0:23,19",,"px:0,0:23,19","px:0,0:23,20",next-y,1,
1941,NODE,add,"px:0,0:24,20",pixel,,,,0.05359477124183006,"12,12,17"
1942,EDGE,add,"nx:0,0:23,20",,"px:0,0:23,20","px:0,0:24,20",next-x,1,
1943,EDGE,add,"ny:0,0:24,19",,"px:0,0:24,19","px:0,0:24,20",next-y,1,
1944,NODE,add,"px:0,0:25,20",pixel,,,,0.18169934640522878,"45,45,49"
1945,EDGE,add,"nx:0,0:24,20",,"px:0,0:24,20","px:0,0:25,20",next-x,1,
1946,EDGE,add,"ny:0,0:25,19",,"px:0,0:25,19","px:0,0:25,20",next-y,1,
1947,NODE,add,"px:0,0:26,20",pixel,,,,0.05359477124183006,"12,12,17"
1948,EDGE,add,"nx:0,0:25,20",,"px:0,0:25,20","px:0,0:26,20",next-x,1,
1949,EDGE,add,"ny:0,0:26,19",,"px:0,0:26,19","px:0,0:26,20",next-y,1,
1950,NODE,add,"px:0,0:27,20",pixel,,,,0.05359477124183006,"12,12,17"
1951,EDGE,add,"nx:0,0:26,20",,"px:0,0:26,20","px:0,0:27,20",next-x,1,
1952,EDGE,add,"ny:0,0:27,19",,"px:0,0:27,19","px:0,0:27,20",next-y,1,
1953,NODE,add,"px:0,0:28,20",pixel,,,,0.05359477124183006,"12,12,17"
1954,EDGE,add,"nx:0,0:27,20",,"px:0,0:27,20","px:0,0:28,20",next-x,1,
1955,EDGE,add,"ny:0,0:28,19",,"px:0,0:28,19","px:0,0:28,20",next-y,1,
1956,NODE,add,"px:0,0:29,20",pixel,,,,0.05359477124183006,"12,12,17"
1957,EDGE,add,"nx:0,0:28,20",,"px:0,0:28,20","px:0,0:29,20",next-x,1,
1958,EDGE,add,"ny:0,0:29,19",,"px:0,0:29,19","px:0,0:29,20",next-y,1,
1959,NODE,add,"px:0,0:30,20",pixel,,,,0.05359477124183006,"12,12,17"
1960,EDGE,add,"nx:0,0:29,20",,"px:0,0:29,20","px:0,0:30,20",next-x,1,
1961,EDGE,add,"ny:0,0:30,19",,"px:0,0:30,19","px:0,0:30,20",next-y,1,
1962,NODE,add,"px:0,0:31,20",pixel,,,,0.05359477124183006,"12,12,17"
1963,EDGE,add,"nx:0,0:30,20",,"px:0,0:30,20","px:0,0:31,20",next-x,1,
1964,EDGE,add,"ny:0,0:31,19",,"px:0,0:31,19","px:0,0:31,20",next-y,1,
1965,NODE,add,"px:0,0:0,21",pixel,,,,0.05359477124183006,"12,12,17"
1966,EDGE,add,"ny:0,0:0,20",,"px:0,0:0,20","px:0,0:0,21",next-y,1,
1967,NODE,add,"px:0,0:1,21",pixel,,,,0.05359477124183006,"12,12,17"
1968,EDGE,add,"nx:0,0:0,21",,"px:0,0:0,21","px:0,0:1,21",next-x,1,
1969,EDGE,add,"ny:0,0:1,20",,"px:0,0:1,20","px:0,0:1,21",next-y,1,
1970,NODE,add,"px:0,0:2,21",pixel,,,,0.05359477124183006,"12,12,17"
1971,EDGE,add,"nx:0,0:1,21",,"px:0,0:1,21","px:0,0:2,21",next-x,1,
1972,EDGE,add,"ny:0,0:2,20",,"px:0,0:2,20","px:0,0:2,21",next-y,1,
1973,NODE,add,"px:0,0:3,21",pixel,,,,0.05359477124183006,"12,12,17"
1974,EDGE,add,"nx:0,0:2,21",,"px:0,0:2,21","px:0,0:3,21",next-x,1,
1975,EDGE,add,"ny:0,0:3,20",,"px:0,0:3,20","px:0,0:3,21",next-y,1,
1976,NODE,add,"px:0,0:4,21",pixel,,,,0.05359477124183006,"12,12,17"
1977,EDGE,add,"nx:0,0:3,21",,"px:0,0:3,21","px:0,0:4,21",next-x,1,
1978,EDGE,add,"ny:0,0:4,20",,"px:0,0:4,20","px:0,0:4,21",next-y,1,
1979,NODE,add,"px:0,0:5,21",pixel,,,,0.05359477124183006,"12,12,17"
1980,EDGE,add,"nx:0,0:4,21",,"px:0,0:4,21","px:0,0:5,21",next-x,1,
1981,EDGE,add,"ny:0,0:5,20",,"px:0,0:5,20","px:0,0:5,21",next-y,1,
1982,NODE,add,"px:0,0:6,21",pixel,,,,0.05359477124183006,"12,12,17"
1983,EDGE,add,"nx:0,0:5,21",,"px:0,0:5,21","px:0,0:6,21",next-x,1,
1984,EDGE,add,"ny:0,0:6,20",,"px:0,0:6,20","px:0,0:6,21",next-y,1,
1985,NODE,add,"px:0,0:7,21",pixel,,,,0.05359477124183006,"12,12,17"
1986,EDGE,add,"nx:0,0:6,21",,"px:0,0:6,21","px:0,0:7,21",next-x,1,
1987,EDGE,add,"ny:0,0:7,20",,"px:0,0:7,20","px:0,0:7,21",next-y,1,
1988,NODE,add,"px:0,0:8,21",pixel,,,,0.05359477124183006,"12,12,17"
1989,EDGE,add,"nx:0,0:7,21",,"px:0,0:7,21","px:0,0:8,21",next-x,1,
1990,EDGE,add,"ny:0,0:8,20",,"px:0,0:8,20","px:0,0:8,21",next-y,1,
1991,NODE,add,"px:0,0:9,21",pixel,,,,0.06928104575163399,"13,19,21"
1992,EDGE,add,"nx:0,0:8,21",,"px:0,0:8,21","px:0,0:9,21",next-x,1,
1993,EDGE,add,"ny:0,0:9,20",,"px:0,0:9,20","px:0,0:9,21",next-y,1,
1994,NODE,add,"px:0,0:10,21",pixel,,,,0.4143790849673203,"19,175,123"
1995,EDGE,add,"nx:0,0:9,21",,"px:0,0:9,21","px:0,0:10,21",next-x,1,
1996,EDGE,add,"ny:0,0:10,20",,"px:0,0:10,20","px:0,0:10,21",next-y,1,
1997,NODE,add,"px:0,0:11,21",pixel,,,,0.4143790849673203,"19,175,123"
1998,EDGE,add,"nx:0,0:10,21",,"px:0,0:10,21","px:0,0:11,21",next-x,1,
1999,EDGE,add,"ny:0,0:11,20",,"px:0,0:11,20","px:0,0:11,21",next-y,1,
2000,NODE,add,"px:0,0:12,21",pixel,,,,0.4143790849673203,"19,175,123"
2001,EDGE,add,"nx:0,0:11,21",,"px:0,0:11,21","px:0,0:12,21",next-x,1,
2002,EDGE,add,"ny:0,0:12,20",,"px:0,0:12,20","px:0,0:12,21",next-y,1,
2003,NODE,add,"px:0,0:13,21",pixel,,,,0.4143790849673203,"19,175,123"
2004,EDGE,add,"nx:0,0:12,21",,"px:0,0:12,21","px:0,0:13,21",next-x,1,
2005,EDGE,add,"ny:0,0:13,20",,"px:0,0:13,20","px:0,0:13,21",next-y,1,
2006,NODE,add,"px:0,0:14,21",pixel,,,,0.06928104575163399,"13,19,21"
2007,EDGE,add,"nx:0,0:13,21",,"px:0,0:13,21","px:0,0:14,21",next-x,1,
2008,EDGE,add,"ny:0,0:14,20",,"px:0,0:14,20","px:0,0:14,21",next-y,1,
2009,NODE,add,"px:0,0:15,21",pixel,,,,0.06928104575163399,"13,19,21"
2010,EDGE,add,"nx:0,0:14,21",,"px:0,0:14,21","px:0,0:15,21",next-x,1,
2011,EDGE,add,"ny:0,0:15,20",,"px:0,0:15,20","px:0,0:15,21",next-y,1,
2012,NODE,add,"px:0,0:16,21",pixel,,,,0.4143790849673203,"19,175,123"
2013,EDGE,add,"nx:0,0:15,21",,"px:0,0:15,21","px:0,0:16,21",next-x,1,
2014,EDGE,add,"ny:0,0:16,20",,"px:0,0:16,20","px:0,0:16,21",next-y,1,
2015,NODE,add,"px:0,0:17,21",pixel,,,,0.4143790849673203,"19,175,123"
2016,EDGE,add,"nx:0,0:16,21",,"px:0,0:16,21","px:0,0:17,21",next-x,1,
2017,EDGE,add,"ny:0,0:17,20",,"px:0,0:17,20","px:0,0:17,21",next-y,1,
2018,NODE,add,"px:0,0:18,21",pixel,,,,0.4143790849673203,"19,175,123"
2019,EDGE,add,"nx:0,0:17,21",,"px:0,0:17,21","px:0,0:18,21",next-x,1,
2020,EDGE,add,"ny:0,0:18,20",,"px:0,0:18,20","px:0,0:18,21",next-y,1,
2021,NODE,add,"px:0,0:19,21",pixel,,,,0.4143790849673203,"19,175,123"
2022,EDGE,add,"nx:0,0:18,21",,"px:0,0:18,21","px:0,0:19,21",next-x,1,
2023,EDGE,add,"ny:0,0:19,20",,"px:0,0:19,20","px:0,0:19,21",next-y,1,
2024,NODE,add,"px:0,0:20,21",pixel,,,,0.4143790849673203,"19,175,123"
2025,EDGE,add,"nx:0,0:19,21",,"px:0,0:19,21","px:0,0:20,21",next-x,1,
2026,EDGE,add,"ny:0,0:20,20",,"px:0,0:20,20","px:0,0:20,21",next-y,1,
2027,NODE,add,"px:0,0:21,21",pixel,,,,0.5686274509803921,"23,243,169"
2028,EDGE,add,"nx:0,0:20,21",,"px:0,0:20,21","px:0,0:21,21",next-x,1,
2029,EDGE,add,"ny:0,0:21,20",,"px:0,0:21,20","px:0,0:21,21",next-y,1,
2030,NODE,add,"px:0,0:22,21",pixel,,,,0.10588235294117647,"13,36,32"
2031,EDGE,add,"nx:0,0:21,21",,"px:0,0:21,21","px:0,0:22,21",next-x,1,
2032,EDGE,add,"ny:0,0:22,20",,"px:0,0:22,20","px:0,0:22,21",next-y,1,
2033,NODE,add,"px:0,0:23,21",pixel,,,,0.05359477124183006,"12,12,17"
2034,EDGE,add,"nx:0,0:22,21",,"px:0,0:22,21","px:0,0:23,21",next-x,1,
2035,EDGE,add,"ny:0,0:23,20",,"px:0,0:23,20","px:0,0:23,21",next-y,1,
2036,NODE,add,"px:0,0:24,21",pixel,,,,0.05359477124183006,"12,12,17"
2037,EDGE,add,"nx:0,0:23,21",,"px:0,0:23,21","px:0,0:24,21",next-x,1,
2038,EDGE,add,"ny:0,0:24,20",,"px:0,0:24,20","px:0,0:24,21",next-y,1,
2039,NODE,add,"px:0,0:25,21",pixel,,,,0.05359477124183006,"12,12,17"
2040,EDGE,add,"nx:0,0:24,21",,"px:0,0:24,21","px:0,0:25,21",next-x,1,
2041,EDGE,add,"ny:0,0:25,20",,"px:0,0:25,20","px:0,0:25,21",next-y,1,
2042,NODE,add,"px:0,0:26,21",pixel,,,,0.05359477124183006,"12,12,17"
2043,EDGE,add,"nx:0,0:25,21",,"px:0,0:25,21","px:0,0:26,21",next-x,1,
2044,EDGE,add,"ny:0,0:26,20",,"px:0,0:26,20","px:0,0:26,21",next-y,1,
2045,NODE,add,"px:0,0:27,21",pixel,,,,0.05359477124183006,"12,12,17"
2046,EDGE,add,"nx:0,0:26,21",,"px:0,0:26,21","px:0,0:27,21",next-x,1,
2047,EDGE,add,"ny:0,0:27,20",,"px:0,0:27,20","px:0,0:27,21",next-y,1,
2048,NODE,add,"px:0,0:28,21",pixel,,,,0.05359477124183006,"12,12,17"
2049,EDGE,add,"nx:0,0:27,21",,"px:0,0:27,21","px:0,0:28,21",next-x,1,
2050,EDGE,add,"ny:0,0:28,20",,"px:0,0:28,20","px:0,0:28,21",next-y,1,
2051,NODE,add,"px:0,0:29,21",pixel,,,,0.05359477124183006,"12,12,17"
2052,EDGE,add,"nx:0,0:28,21",,"px:0,0:28,21","px:0,0:29,21",next-x,1,
2053,EDGE,add,"ny:0,0:29,20",,"px:0,0:29,20","px:0,0:29,21",next-y,1,
2054,NODE,add,"px:0,0:30,21",pixel,,,,0.16993464052287582,"42,42,46"
2055,EDGE,add,"nx:0,0:29,21",,"px:0,0:29,21","px:0,0:30,21",next-x,1,
2056,EDGE,add,"ny:0,0:30,20",,"px:0,0:30,20","px:0,0:30,21",next-y,1,
2057,NODE,add,"px:0,0:31,21",pixel,,,,0.05359477124183006,"12,12,17"
2058,EDGE,add,"nx:0,0:30,21",,"px:0,0:30,21","px:0,0:31,21",next-x,1,
2059,EDGE,add,"ny:0,0:31,20",,"px:0,0:31,20","px:0,0:31,21",next-y,1,
2060,NODE,add,"px:0,0:0,22",pixel,,,,0.05359477124183006,"12,12,17"
2061,EDGE,add,"ny:0,0:0,21",,"px:0,0:0,21","px:0,0:0,22",next-y,1,
2062,NODE,add,"px:0,0:1,22",pixel,,,,0.05359477124183006,"12,12,17"
2063,EDGE,add,"nx:0,0:0,22",,"px:0,0:0,22","px:0,0:1,22",next-x,1,
2064,EDGE,add,"ny:0,0:1,21",,"px:0,0:1,21","px:0,0:1,22",next-y,1,
2065,NODE,add,"px:0,0:2,22",pixel,,,,0.05359477124183006,"12,12,17"
2066,EDGE,add,"nx:0,0:1,22",,"px:0,0:1,22","px:0,0:2,22",next-x,1,
2067,EDGE,add,"ny:0,0:2,21",,"px:0,0:2,21","px:0,0:2,22",next-y,1,
2068,NODE,add,"px:0,0:3,22",pixel,,,,0.05359477124183006,"12,12,17"
2069,EDGE,add,"nx:0,0:2,22",,"px:0,0:2,22","px:0,0:3,22",next-x,1,
2070,EDGE,add,"ny:0,0:3,21",,"px:0,0:3,21","px:0,0:3,22",next-y,1,
2071,NODE,add,"px:0,0:4,22",pixel,,,,0.05359477124183006,"12,12,17"
2072,EDGE,add,"nx:0,0:3,22",,"px:0,0:3,22","px:0,0:4,22",next-x,1,
2073,EDGE,add,"ny:0,0:4,21",,"px:0,0:4,21","px:0,0:4,22",next-y,1,
2074,NODE,add,"px:0,0:5,22",pixel,,,,0.05359477124183006,"12,12,17"
2075,EDGE,add,"nx:0,0:4,22",,"px:0,0:4,22","px:0,0:5,22",next-x,1,
2076,EDGE,add,"ny:0,0:5,21",,"px:0,0:5,21","px:0,0:5,22",next-y,1,
2077,NODE,add,"px:0,0:6,22",pixel,,,,0.05359477124183006,"12,12,17"
2078,EDGE,add,"nx:0,0:5,22",,"px:0,0:5,22","px:0,0:6,22",next-x,1,
2079,EDGE,add,"ny:0,0:6,21",,"px:0,0:6,21","px:0,0:6,22",next-y,1,
2080,NODE,add,"px:0,0:7,22",pixel,,,,0.05359477124183006,"12,12,17"
2081,EDGE,add,"nx:0,0:6,22",,"px:0,0:6,22","px:0,0:7,22",next-x,1,
2082,EDGE,add,"ny:0,0:7,21",,"px:0,0:7,21","px:0,0:7,22",next-y,1,
2083,NODE,add,"px:0,0:8,22",pixel,,,,0.05359477124183006,"12,12,17"
2084,EDGE,add,"nx:0,0:7,22",,"px:0,0:7,22","px:0,0:8,22",next-x,1,
2085,EDGE,add,"ny:0,0:8,21",,"px:0,0:8,21","px:0,0:8,22",next-y,1,
2086,NODE,add,"px:0,0:9,22",pixel,,,,0.06928104575163399,"13,19,21"
2087,EDGE,add,"nx:0,0:8,22",,"px:0,0:8,22","px:0,0:9,22",next-x,1,
2088,EDGE,add,"ny:0,0:9,21",,"px:0,0:9,21","px:0,0:9,22",next-y,1,
2089,NODE,add,"px:0,0:10,22",pixel,,,,0.4143790849673203,"19,175,123"
2090,EDGE,add,"nx:0,0:9,22",,"px:0,0:9,22","px:0,0:10,22",next-x,1,
2091,EDGE,add,"ny:0,0:10,21",,"px:0,0:10,21","px:0,0:10,22",next-y,1,
2092,NODE,add,"px:0,0:11,22",pixel,,,,0.4143790849673203,"19,175,123"
2093,EDGE,add,"nx:0,0:10,22",,"px:0,0:10,22","px:0,0:11,22",next-x,1,
2094,EDGE,add,"ny:0,0:11,21",,"px:0,0:11,21","px:0,0:11,22",next-y,1,
2095,NODE,add,"px:0,0:12,22",pixel,,,,0.4143790849673203,"19,175,123"
2096,EDGE,add,"nx:0,0:11,22",,"px:0,0:11,22","px:0,0:12,22",next-x,1,
2097,EDGE,add,"ny:0,0:12,21",,"px:0,0:12,21","px:0,0:12,22",next-y,1,
2098,NODE,add,"px:0,0:13,22",pixel,,,,0.4143790849673203,"19,175,123"
2099,EDGE,add,"nx:0,0:12,22",,"px:0,0:12,22","px:0,0:13,22",next-x,1,
2100,EDGE,add,"ny:0,0:13,21",,"px:0,0:13,21","px:0,0:13,22",next-y,1,
2101,NODE,add,"px:0,0:14,22",pixel,,,,0.06928104575163399,"13,19,21"
2102,EDGE,add,"nx:0,0:13,22",,"px:0,0:13,22","px:0,0:14,22",next-x,1,
2103,EDGE,add,"ny:0,0:14,21",,"px:0,0:14,21","px:0,0:14,22",next-y,1,
2104,NODE,add,"px:0,0:15,22",pixel,,,,0.06928104575163399,"13,19,21"
2105,EDGE,add,"nx:0,0:14,22",,"px:0,0:14,22","px:0,0:15,22",next-x,1,
2106,EDGE,add,"ny:0,0:15,21",,"px:0,0:15,21","px:0,0:15,22",next-y,1,
2107,NODE,add,"px:0,0:16,22",pixel,,,,0.5686274509803921,"23,243,169"
2108,EDGE,add,"nx:0,0:15,22",,"px:0,0:15,22","px:0,0:16,22",next-x,1,
2109,EDGE,add,"ny:0,0:16,21",,"px:0,0:16,21","px:0,0:16,22",next-y,1,
2110,NODE,add,"px:0,0:17,22",pixel,,,,0.4143790849673203,"19,175,123"
2111,EDGE,add,"nx:0,0:16,22",,"px:0,0:16,22","px:0,0:17,22",next-x,1,
2112,EDGE,add,"ny:0,0:17,21",,"px:0,0:17,21","px:0,0:17,22",next-y,1,
2113,NODE,add,"px:0,0:18,22",pixel,,,,0.4143790849673203,"19,175,123"
2114,EDGE,add,"nx:0,0:17,22",,"px:0,0:17,22","px:0,0:18,22",next-x,1,
2115,EDGE,add,"ny:0,0:18,21",,"px:0,0:18,21","px:0,0:18,22",next-y,1,
2116,NODE,add,"px:0,0:19,22",pixel,,,,0.4143790849673203,"19,175,123"
2117,EDGE,add,"nx:0,0:18,22",,"px:0,0:18,22","px:0,0:19,22",next-x,1,
2118,EDGE,add,"ny:0,0:19,21",,"px:0,0:19,21","px:0,0:19,22",next-y,1,
2119,NODE,add,"px:0,0:20,22",pixel,,,,0.4143790849673203,"19,175,123"
2120,EDGE,add,"nx:0,0:19,22",,"px:0,0:19,22","px:0,0:20,22",next-x,1,
2121,EDGE,add,"ny:0,0:20,21",,"px:0,0:20,21","px:0,0:20,22",next-y,1,
2122,NODE,add,"px:0,0:21,22",pixel,,,,0.05359477124183006,"12,12,17"
2123,EDGE,add,"nx:0,0:20,22",,"px:0,0:20,22","px:0,0:21,22",next-x,1,
2124,EDGE,add,"ny:0,0:21,21",,"px:0,0:21,21","px:0,0:21,22",next-y,1,
2125,NODE,add,"px:0,0:22,22",pixel,,,,0.05359477124183006,"12,12,17"
2126,EDGE,add,"nx:0,0:21,22",,"px:0,0:21,22","px:0,0:22,22",next-x,1,
2127,EDGE,add,"ny:0,0:22,21",,"px:0,0:22,21","px:0,0:22,22",next-y,1,
2128,NODE,add,"px:0,0:23,22",pixel,,,,0.05359477124183006,"12,12,17"
2129,EDGE,add,"nx:0,0:22,22",,"px:0,0:22,22","px:0,0:23,22",next-x,1,
2130,EDGE,add,"ny:0,0:23,21",,"px:0,0:23,21","px:0,0:23,22",next-y,1,
2131,NODE,add,"px:0,0:24,22",pixel,,,,0.05359477124183006,"12,12,17"
2132,EDGE,add,"nx:0,0:23,22",,"px:0,0:23,22","px:0,0:24,22",next-x,1,
2133,EDGE,add,"ny:0,0:24,21",,"px:0,0:24,21","px:0,0:24,22",next-y,1,
